article_id,date,week,headline,url,lead_paragraph,anticipation,sadness,joy,negative,trust,positive,surprise,disgust,anger,fear
nyt://article/af388f82-f92b-515e-9342-a8fcc082aa14,2019/5/29 0:00,2019-22,b'Nancy Pelosi Criticizes Facebook for Handling of Altered Videos',https://www.nytimes.com/2019/05/29/technology/facebook-pelosi-video.html,"WASHINGTON — Speaker Nancy Pelosi on Wednesday strongly rebuked Facebook, saying the company’s refusal to take down altered videos of her demonstrated how the social network contributed to misinformation and enabled Russian interference in the 2016 presidential election.",0,0,0,0,0,0.026315789,0.026315789,0,0.052631579,0
nyt://article/034e2d7f-a26d-524b-ac9f-73be58d586ff,2019/6/11 0:00,2019-24,b'A Fake Zuckerberg Video Challenges Facebook\xe2\x80\x99s Rules',https://www.nytimes.com/2019/06/11/technology/fake-zuckerberg-video-facebook.html,"SAN FRANCISCO — Two weeks ago, Facebook declined to remove a doctored video in which the speaker of the House, Nancy Pelosi, seemed to drunkenly slur her speech. Over the weekend, two British artists released a doctored video of Facebook’s chief executive, Mark Zuckerberg, as a sly comment on the spread of false information online.",0,0.054545455,0.036363636,0.036363636,0.036363636,0.018181818,0,0,0.054545455,0
nyt://article/7df8cdc8-ee98-5df8-b405-3d59bf5ab8d5,2019/6/14 0:00,2019-24,"b'When Rohingya Refugees Fled to India, Hate on Facebook Followed'",https://www.nytimes.com/2019/06/14/technology/facebook-hate-speech-rohingya-india.html,"KOLKATA, India — Mohammad Salim, a Rohingya Muslim refugee, thought he had left genocidal violence and Facebook vitriol behind when he fled his native country, Myanmar, in 2013.",0,0.035714286,0,0.035714286,0.071428571,0,0.035714286,0,0.035714286,0
nyt://article/534fbe79-62d9-5500-a11f-6f92ca8c9f2d,2019/6/18 0:00,2019-25,b'Facebook Plans Global Financial System Based on Cryptocurrency',https://www.nytimes.com/2019/06/18/technology/facebook-cryptocurrency-libra.html,SAN FRANCISCO — Facebook unveiled an ambitious plan on Tuesday to create an alternative financial system that relies on a cryptocurrency that the company has been secretly working on for more than a year.,0.029411765,0,0,0,0,0.058823529,0.029411765,0,0,0.029411765
nyt://article/78278454-234b-5007-9d02-71ede181c12f,2019/6/19 0:00,2019-25,"b'Launching a Global Currency Is a Bold, Bad Move for Facebook'",https://www.nytimes.com/2019/06/19/opinion/facebook-currency-libra.html,"On Tuesday, Facebook, in partnership with a surfeit of other large and powerful corporations, including Uber, Spotify, PayPal and VISA, announced that it would lead the effort to create a new global currency called Libra. “We believe,” says the organization that will govern the currency, “that the world needs a global, digitally native currency that brings together the attributes of the world’s best currencies: stability, low inflation, wide global acceptance and fungibility.”",0.055555556,0.013888889,0.013888889,0,0.013888889,0.125,0.027777778,0.013888889,0,0.041666667
nyt://article/501cd462-16c7-5c18-bb74-76eb0e93df5a,2019/6/20 0:00,2019-25,b'The Real Reason for Facebook\xe2\x80\x99s New Cryptocurrency',https://www.nytimes.com/2019/06/20/opinion/facebook-libra-cryptocurrency.html,"Facebook says its new cryptocurrency, Libra, is a tool for financial inclusion and disrupting the world’s cumbersome payment systems. In reality, there is a deeper motivation behind it, although not the one its critics imagine: Libra is the last, best hope to re-establish trust between Facebook and the world.",0.06122449,0,0,0.020408163,0,0.020408163,0.020408163,0.020408163,0.040816327,0.020408163
nyt://article/058fe0b8-0d45-54a4-b50b-5ab7f92d6a0c,2019/7/12 0:00,2019-28,b'F.T.C. Approves Facebook Fine of About $5 Billion',https://www.nytimes.com/2019/07/12/technology/facebook-ftc-fine.html,"The Federal Trade Commission has approved a fine of roughly $5 billion against Facebook for mishandling users’ personal information, according to three people briefed on the vote, in what would be a landmark settlement that signals a newly aggressive stance by regulators toward the country’s most powerful technology companies.",0.06122449,0.040816327,0.020408163,0,0.040816327,0.040816327,0.020408163,0,0.020408163,0.020408163
nyt://article/19271dda-fdd4-5f65-b258-92a45f3803d0,2019/7/10 0:00,2019-28,b'Fed Chair Raises \xe2\x80\x98Serious Concerns\xe2\x80\x99 About Facebook\xe2\x80\x99s Cryptocurrency Project',https://www.nytimes.com/2019/07/10/technology/fed-chair-facebook-cryptocurrency-libra.html,"Facebook is facing a growing chorus of doubts about its new Libra cryptocurrency project from authorities around the world, ahead of two congressional hearings on the initiative next week.",0,0,0,0,0,0.068965517,0,0,0,0
nyt://article/bfb24f24-5713-5664-8352-07571790be38,2019/7/12 0:00,2019-28,b'Facebook\xe2\x80\x99s Digital Money Could Mean Fabulous Wealth. Or Not.',https://www.nytimes.com/2019/07/12/business/facebook-money-wealth-alibaba.html,"Jack Ma, a co-founder of Alibaba,  was recently asked about the secret of his success. “I know nothing about technology,” he said. “I know nothing about marketing.” He said what he knows about is people. A successful business, he said, is all about making people happy.",0.043478261,0,0,0,0,0.02173913,0.02173913,0,0,0.02173913
nyt://article/28607541-f422-50ac-942d-99c53c90b6cd,2019/7/16 0:00,2019-29,b'Facebook Cryptocurrency Plans Have a Problem: Facebook\xe2\x80\x99s Reputation',https://www.nytimes.com/2019/07/16/technology/facebook-libra-congress.html,Lawmakers made it clear at a Senate Banking Committee hearing on Tuesday that they believe the biggest roadblock to Facebook’s plan to enter the world of cryptocurrency and global finance is the company’s reputation.,0,0,0,0,0.029411765,0,0.029411765,0,0.029411765,0
nyt://article/03ba0759-e5f9-5381-b718-a6d6b45c83df,2019/7/17 0:00,2019-29,b'Facebook\xe2\x80\x99s Cryptocurrency Faces Second Day of Critical Hearings',https://www.nytimes.com/2019/07/17/technology/facebook-libra-house-hearing.html,Lawmakers said in a House hearing on Wednesday that Facebook’s plan to enter the world of cryptocurrency and global finance could threaten sovereign currencies or even destabilize governments.,0.035714286,0.035714286,0,0,0.071428571,0,0.071428571,0,0.071428571,0
nyt://article/4d272d6e-e455-5de9-b0cf-8b1a1e264cf8,2019/7/25 0:00,2019-30,b'A $5 Billion Fine for Facebook Won\xe2\x80\x99t Fix Privacy',https://www.nytimes.com/2019/07/25/opinion/facebook-fine-5-billion.html,"The Federal Trade Commission issued a $5 billion fine against Facebook on Wednesday. It’s an eye-popping number for sure, one that blows previous fines out of the water. ",0,0,0,0,0,0,0,0,0,0
nyt://article/d5a684b8-90ac-502b-be5f-32ea40fe2523,2019/8/1 0:00,2019-31,b'Another Victim in Facebook Romance Scams: A U.S. Congressman',https://www.nytimes.com/2019/08/01/technology/facebook-military-romance-scam.html,"In 2015, Representative Adam Kinzinger had an unusual visitor at his constituent office inside a bus station in Rockford, Ill. A woman from India had flown to meet Mr. Kinzinger, claiming that she had developed a relationship with him on Facebook. ",0,0,0,0,0,0.024390244,0.024390244,0,0,0.024390244
nyt://article/b09a1b20-8f4d-55df-881a-e62247fae169,2019/8/12 0:00,2019-33,b'How Facebook Is Changing to Deal With Scrutiny of Its Power',https://www.nytimes.com/2019/08/12/technology/facebook-antitrust.html,SAN FRANCISCO — Senator Elizabeth Warren has called for the breakup of big tech companies like Facebook. Regulators have opened investigations into Facebook’s power in social networking. Even one of Facebook’s own founders has laid out a case for why the company needs to be split up.,0,0,0,0.042553191,0.021276596,0,0,0,0.063829787,0
nyt://article/531bf41e-a628-586b-9447-b53d1f54cff5,2019/8/23 0:00,2019-34,b'Facebook Bans Ads From The Epoch Times',https://www.nytimes.com/2019/08/23/technology/facebook-ads-epoch-times.html,"Facebook has banned advertising from The Epoch Times, the Falun Gong-related publication and conservative news outlet, as the social network struggles to implement a consistent political advertising policy.",0,0,0,0,0,0,0.035714286,0,0,0
nyt://article/d203eb16-81db-5c34-8c63-9b3a3aab848f,2019/8/22 0:00,2019-34,b'Many Are Abandoning Facebook. These People Have the Opposite Problem.',https://www.nytimes.com/2019/08/22/business/reactivate-facebook-account.html,"For a decade, Christopher Reeves, an Uber driver in Seattle, used Facebook for everything: talking with friends, communicating with fellow drivers, meeting singles. But one day in June, as he was uploading photos from a comic book convention and a family trip to Disneyland, he found himself abruptly logged out.",0.04,0,0,0,0,0.06,0,0.02,0,0.02
nyt://article/fdf01daf-748c-5e9b-8aee-c3dc8b069aeb,2019/8/28 0:00,2019-35,b'Facebook Tightens Rules on Verifying Political Advertisers',https://www.nytimes.com/2019/08/28/technology/facebook-election-advertising-disinformation.html,"Facebook said Wednesday that it was strengthening how it verified which groups and people place political advertising on its site, as the social network braces for the 2020 presidential election in the United States and works to reduce the spread of online disinformation.",0.046511628,0,0,0,0,0.046511628,0.023255814,0,0,0.023255814
nyt://article/ffcfaf72-b94c-57c7-b823-d1a7ec3e9a53,2019/9/12 0:00,2019-37,b'Facebook Suspends Netanyahu Campaign Bot for Hate Speech',https://www.nytimes.com/2019/09/12/world/middleeast/facebook-netanyahu-bot.html,JERUSALEM — Facebook suspended a chatbot operated by the official account of Prime Minister Benjamin Netanyahu on Thursday for violating hate speech rules after it sent a message saying that Israel’s Arab politicians “want to destroy us all.”,0.052631579,0.026315789,0.026315789,0.026315789,0.026315789,0.026315789,0,0,0.026315789,0
nyt://article/d7946d61-341c-594f-bce6-3703b07a21d6,2019/9/17 0:00,2019-38,b'Facebook Expands Definition of Terrorist Organizations to Limit Extremism',https://www.nytimes.com/2019/09/17/technology/facebook-hate-speech-extremism.html,"Facebook unveiled a series of changes on Tuesday to limit hate speech and extremism on its site, as scrutiny is rising on how the social network may be radicalizing people.",0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.066666667,0.066666667,0,0.066666667,0.033333333
nyt://article/365c433d-340c-5dd5-8ad6-1c9b066ef801,2019/9/26 0:00,2019-39,b'Facebook Tests Hiding \xe2\x80\x98Likes\xe2\x80\x99 on Social Media Posts',https://www.nytimes.com/2019/09/26/technology/facebook-hidden-likes.html,"SAN FRANCISCO — For years, people who use Facebook, Instagram and Twitter have chased Likes as a status symbol. More Likes on a social media post meant it was popular, engaging and worthwhile.",0.03030303,0,0,0,0,0.060606061,0,0,0,0.03030303
nyt://article/d0b6baf2-0b31-543a-9f32-9e168717b781,2019/10/4 0:00,2019-40,"b'PayPal Pulls Out of Libra, Facebook\xe2\x80\x99s Cryptocurrency Project'",https://www.nytimes.com/2019/10/04/technology/paypal-facebook-cryptocurrency-libra.html,"SAN FRANCISCO — PayPal said on Friday that it had pulled out of the coalition of companies involved in a Facebook-backed cryptocurrency initiative, in the latest headache for the social network’s effort.",0,0,0,0,0,0.03125,0,0,0.03125,0
nyt://article/f6dbbaf6-a1b3-5fa8-b514-a2c6189a71d6,2019/10/3 0:00,2019-40,b'Barr Pushes Facebook for Access to WhatsApp Messages',https://www.nytimes.com/2019/10/03/us/politics/barr-whatsapp-facebook-encryption.html,"WASHINGTON — The Justice Department has renewed its fight for access to encrypted communications, arguing that it is a vital crime-fighting tool even as technology companies and advocates have countered that it will threaten individual privacy. ",0,0.055555556,0,0,0.055555556,0.055555556,0.027777778,0,0.055555556,0
nyt://article/20eab48f-db6b-5de2-9709-d516a157d823,2019/10/12 0:00,2019-41,b'Warren Dares Facebook With Intentionally False Political Ad',https://www.nytimes.com/2019/10/12/technology/elizabeth-warren-facebook-ad.html,WASHINGTON — Elizabeth Warren is playing a game of dare with Facebook.,0.083333333,0,0,0,0,0,0.083333333,0,0,0
nyt://article/cad10f59-42ab-5323-b8eb-95f2170a3f96,2019/10/10 0:00,2019-41,b'Could Facebook Actually Nuke Elizabeth Warren\xe2\x80\x99s Campaign?',https://www.nytimes.com/2019/10/10/opinion/trump-warren-facebook.html,"This week, Facebook is embroiled in a different kind of election interference scandal. ",0.076923077,0,0,0,0,0.076923077,0,0,0.153846154,0.076923077
nyt://article/6a04050a-18ef-5509-a254-87a139928c6f,2019/10/11 0:00,2019-41,b'Facebook\xe2\x80\x99s Libra Cryptocurrency Faces Exodus of Partners',https://www.nytimes.com/2019/10/11/technology/facebook-libra-partners.html,"Facebook’s troubled cryptocurrency initiative, Libra, suffered new blows on Friday as the departures of key partners became an exodus.",0,0,0,0,0,0,0,0,0,0
nyt://article/650ed249-72ce-5379-aa67-0e428872fa97,2019/10/8 0:00,2019-41,b'Facebook\xe2\x80\x99s Hands-Off Approach to Political Speech Gets Impeachment Test',https://www.nytimes.com/2019/10/08/technology/facebook-trump-biden-ad.html,"WASHINGTON — The 30-second video ad released by the Trump campaign last week is grainy, and the narrator’s voice is foreboding. Former Vice President Joseph R. Biden Jr., it says, offered Ukraine $1 billion in aid if the country pushed out the man investigating a company tied to Mr. Biden’s son.",0,0,0,0,0,0.019607843,0,0,0,0
nyt://article/a24f64e3-c003-56dd-86d0-dbf50c78a6ac,2019/10/19 0:00,2019-42,b'Biden Escalates Attack on Facebook Over False Political Ads',https://www.nytimes.com/2019/10/18/technology/biden-facebook-ad.html,WASHINGTON — A 30-second video ad that ran on Facebook this week falsely accused former Vice President Joseph R. Biden Jr. of blackmailing Ukrainian officials to stop an investigation of his son.,0,0.03125,0,0,0.03125,0,0.03125,0,0.0625,0
nyt://article/c0e12365-aa44-50f7-97de-24bec21aaf75,2019/10/17 0:00,2019-42,b'Facebook Finally Has a Good Idea',https://www.nytimes.com/2019/10/17/opinion/facebook-oversight-board.html,I would like to formally apply to be judge and jury over Mark Zuckerberg.,0.071428571,0,0,0,0,0,0,0,0,0
nyt://article/48ec4fd4-3c42-58d3-8514-f41d05315cc2,2019/10/17 0:00,2019-42,b'Defiant Zuckerberg Says Facebook Won\xe2\x80\x99t Police Political Speech',https://www.nytimes.com/2019/10/17/business/zuckerberg-facebook-free-speech.html,"WASHINGTON — Senator Elizabeth Warren recently accused Facebook of being a “disinformation-for-profit machine.” Marc Benioff, chief executive of the online software maker Salesforce, said the social network “needs to be held accountable for propaganda on its platform.” And regulators around the world are examining whether to break the company up or clip its power.",0.018518519,0.018518519,0,0,0.018518519,0.018518519,0.018518519,0.018518519,0.037037037,0
nyt://article/e28494bc-ae9a-549a-bdc8-d27fc39d282d,2019/10/25 0:00,2019-43,b'Facebook Calls Truce With Publishers as It Unveils Facebook News',https://www.nytimes.com/2019/10/25/technology/facebook-publishers-news.html,"SAN FRANCISCO — Facebook and the publishing industry have long been frenemies: Occasionally they teamed up, but mostly they competed.",0,0,0,0,0,0,0.05,0,0,0
nyt://video/451b87ca-17b3-59a6-ae35-89013e976412,2019/10/26 0:00,2019-43,b'Facebook Limetown - Trailer',https://brandedplaylist.nytimes.com/video/embedded/t-brand/100000006790942/facebook-limetown-trailer.html,,0,0,0,0,0,0,0,0,0,0
nyt://article/d3348e1b-9bff-558c-9a41-7b6d3754298b,2019/10/22 0:00,2019-43,b'Zuckerberg to Admit That Facebook Has Trust Issues',https://www.nytimes.com/2019/10/22/technology/zuckerberg-libra-facebook-cryptocurrency.html,"SAN FRANCISCO — Mark Zuckerberg hopes that one day, in the not too distant future, billions of people will use a cryptocurrency created by Facebook to send money to friends and family around the world.",0.028571429,0.028571429,0,0,0,0.028571429,0.028571429,0.028571429,0,0.028571429
nyt://article/9806d44e-608e-5b3b-8ab4-263e5b168682,2019/10/25 0:00,2019-43,b'Mark Zuckerberg: Facebook Can Help the News Business',https://www.nytimes.com/2019/10/25/opinion/sunday/mark-zuckerberg-facebook-news.html,"When reporters at The Minnesota Star Tribune discovered that infant deaths had significantly increased in the state’s child care facilities, they published a series of articles that ended up driving changes in the law. They won a Pulitzer Prize in 2013 — and within months the infant mortality rate had dropped. As someone married to a pediatrician and committed to investing in solving health challenges, I found this to be a powerful example of how journalism can help us make progress on our biggest issues.",0.058823529,0.023529412,0.011764706,0.011764706,0.047058824,0.082352941,0.058823529,0.023529412,0.011764706,0.070588235
nyt://article/b801be99-1285-5929-8c96-ceaa29273552,2019/10/31 0:00,2019-44,b'Facebook Fiddles \xe2\x80\xa6',https://www.nytimes.com/2019/10/31/opinion/twitter-facebook-political-advertising.html,This article is part of David Leonhardt’s newsletter. You can sign up here to receive it each weekday.,0,0,0,0,0,0,0,0,0,0
nyt://article/5099186c-ab1b-581b-abb3-e352b86df509,2019/11/1 0:00,2019-44,b'Should Facebook Fact-Check Political Speech?',https://www.nytimes.com/2019/11/01/learning/should-facebook-fact-check-political-speech.html,"In a speech at Georgetown University on Oct. 17, Mark Zuckerberg, Facebook’s chief executive, defended a sweeping policy the company unveiled last month around political speech on the site.",0.068965517,0,0,0,0,0.103448276,0,0,0,0
nyt://article/2b4c2d3b-b386-5aa9-94e9-55660bb84ff0,2019/10/28 0:00,2019-44,b'Dissent Erupts at Facebook Over Hands-Off Stance on Political Ads',https://www.nytimes.com/2019/10/28/technology/facebook-mark-zuckerberg-political-ads.html,"SAN FRANCISCO — The letter was aimed at Mark Zuckerberg, Facebook’s chief executive, and his top lieutenants. It decried the social network’s recent decision to let politicians post any claims they wanted — even false ones — in ads on the site. It asked Facebook’s leaders to rethink the stance. ",0.02,0,0,0,0,0.02,0.04,0,0,0
nyt://article/eb4f1fbb-0d5a-5dc7-885b-25a49b9588e5,2019/10/30 0:00,2019-44,"b'Facebook\xe2\x80\x99s Earnings and Revenue Jump, Topping Forecasts'",https://www.nytimes.com/2019/10/30/technology/facebooks-earnings-and-revenue-jump-topping-forecasts.html,"SAN FRANCISCO — Facebook has been targeted by lawmakers over its treatment of political ads and has been misused by Russians to spread disinformation. But on Wednesday, the social network showed those challenges had little effect on its business.",0,0,0,0,0,0,0.025641026,0,0,0
nyt://article/1db385e7-0c15-57a4-bbc6-d24cb19c7383,2019/11/6 0:00,2019-45,b'California Sues Facebook for Documents in Privacy Investigation',https://www.nytimes.com/2019/11/06/technology/facebook-california-investigation.html,"WASHINGTON — California’s attorney general on Wednesday said he was investigating Facebook’s privacy practices and accused the company of failing to cooperate with his inquiry, in the social network’s latest fight over how it treats user information.",0.054054054,0.108108108,0,0.027027027,0.108108108,0.081081081,0.027027027,0,0.081081081,0
nyt://article/686ffa42-af87-5bad-be48-84b3eaa41f60,2019/11/9 0:00,2019-45,b'Facebook Takes Down Breitbart Posts That Claimed to Name Whistle-Blower',https://www.nytimes.com/2019/11/08/business/facebook-breitbart-whistleblower.html,"Facebook has taken down articles posted by the far-right site Breitbart that purported to identify the whistle-blower who triggered the impeachment inquiry of President Trump, just two weeks after including the site in the lineup of publishers whose work would be featured in a new news product.",0,0,0,0,0,0.042553191,0.021276596,0,0.021276596,0
nyt://article/ca7102ed-39d1-5c08-a603-2ad748f115b4,2019/11/11 0:00,2019-46,b'Facebook\xe2\x80\x99s New Role as News Publisher Brings New Scrutiny',https://www.nytimes.com/2019/11/11/business/campbell-brown-facebook-news.html,"A little more than two weeks after Facebook announced a news initiative, the social network was on the defensive, responding to a published report that a website co-founded by the company’s top news executive had displayed bias against Elizabeth Warren.",0.025,0.025,0,0,0,0.025,0.05,0,0.025,0
nyt://article/6c59bc27-1591-5248-ac35-16e9ba3a17a1,2019/11/22 0:00,2019-47,b'Why Everyone Is Angry at Facebook Over Its Political Ads Policy',https://www.nytimes.com/2019/11/22/technology/campaigns-pressure-facebook-political-ads.html,"SAN FRANCISCO — After Google announced restrictions on political advertising this week, campaign strategists in Washington quickly turned their attention to a different company: Facebook.",0,0,0,0,0,0.04,0,0,0,0
